Flag,"Vessel Name","Destination Port","Reported Eta","Reported Destination","Calculated Eta","Current Port",Imo,"Vessel Type - Generic","Time Of Latest Position",Latitude,Longitude,"Current Port Unlocode"
Indonesia,HOREE,,"1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2022-06-28 09:02:41",-6.134323,106.8321,IDJKT
Indonesia,"TB.BLUE ORCA",JAKARTA,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-06-13 12:25:41",-6.104422,106.9071,IDJKT
Indonesia,"ADRI L IND ARMY",JAKARTA,"2022-06-19 23:00:00",JAKARTA,,JAKARTA,0,"Special Craft","2022-11-23 04:55:19",-6.109778,106.8779,IDJKT
Indonesia,"KM CAHAYA MAKMUR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-18 11:48:02",-6.097925,106.8017,IDJKT
Indonesia,"GARUDA JAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-16 08:12:57",-6.0954,106.7993,IDJKT
Indonesia,"HASIL MUJUR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-12 07:17:49",-6.101861,106.8028,IDJKT
Indonesia,"BANDAR BESTARI",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-05-30 11:33:36",-6.049277,106.8083,IDJKT
Indonesia,"KM BINTANG SEJATI I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-09 09:22:08",-6.099268,106.8038,IDJKT
Indonesia,"MPAC 03",MERAK,"2022-08-26 10:45:00",,,JAKARTA,0,Other,"2022-06-28 00:16:32",-6.095452,106.8841,IDJKT
Indonesia,40,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-07-05 08:49:20",-6.100457,106.8025,IDJKT
Indonesia,"KN SAR GANESHA",,"1900-01-01 00:00:00",,,JAKARTA,0,"Search and Rescue","2022-07-06 06:14:23",-6.111587,106.8687,IDJKT
Indonesia,"HARAPAN KITA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-30 23:44:20",-6.099012,106.8017,IDJKT
Indonesia,"KM PRIMA NUSANTARA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-29 05:36:09",-6.099337,106.8039,IDJKT
Indonesia,"KLM RAHMATIA SENTOSA",,,"No data (CLASS B transponder)",,JAKARTA,0,Other,"2022-10-31 17:02:44",-6.115485,106.8084,IDJKT
Indonesia,"SEA CARRIER I",JAKARTA,"2021-12-22 09:00:00",MARUNDA,,JAKARTA,8220319,"Special Craft","2022-01-12 07:09:24",-6.109578,106.8935,IDJKT
Indonesia,"HARAPAN JAYA 27",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-25 07:33:27",-6.103968,106.7772,IDJKT
Indonesia,"IDN WARSHIP 935","JAKARTA ANCH","1900-01-01 00:00:00",,,JAKARTA,0,Unspecified,"2022-05-26 09:35:17",-6.10645,106.8871,IDJKT
Indonesia,"KM YUDISTIRA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-25 07:38:17",-6.096,106.7993,IDJKT
Indonesia,"KM.MADINA 5",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-06-27 17:06:42",-6.096258,106.7925,IDJKT
Indonesia,"JESSICA BRILLIANT",,,"No data (CLASS B transponder)",,JAKARTA,0,Other,"2022-06-14 02:07:19",-6.08357,106.9621,IDJKT
Indonesia,"TOB 10",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-05-23 05:04:35",-6.032468,106.9443,IDJKT
Indonesia,"KLM LAMALLISE",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-06-16 19:30:03",-6.116776,106.8079,IDJKT
Indonesia,"KM LADY R",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-05-27 08:45:41",-6.099808,106.7915,IDJKT
Indonesia,"KM SIN TOBA JAYA 68",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-06-05 11:31:55",-6.097088,106.8019,IDJKT
Indonesia,"TB CBR 02",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-05-23 01:03:32",-6.056314,106.9534,
Indonesia,"LJ SEMPURNA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-28 14:35:02",-6.094567,106.803,IDJKT
Indonesia,8,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-29 16:44:08",-6.102947,106.7749,IDJKT
Indonesia,"NAILI XII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-28 18:00:27",-6.097093,106.802,IDJKT
Indonesia,"KM METRO",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-22 11:33:49",-6.107,106.7993,IDJKT
Indonesia,"KM SINAR PELANGI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-21 15:07:06",-6.099679,106.8011,IDJKT
Indonesia,"KM MITRA UTAMA REJEK",SHENZHEN,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-04-14 08:56:48",-6.09908,106.8026,IDJKT
Indonesia,"MPAX 01",,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2022-05-06 13:54:50",-6.10664,106.8914,IDJKT
Indonesia,"KLM ALAM JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-05-08 06:29:39",-6.117084,106.808,IDJKT
Indonesia,"KN TRISULA P 111",,"2022-11-19 19:00:00",SEA,,JAKARTA,0,"Special Craft","2022-11-02 07:27:55",-6.099673,106.8612,IDJKT
Indonesia,"KLM SYARIF PUSAKA",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-05-13 13:49:36",-6.117085,106.808,IDJKT
Indonesia,"KM BINTANG MUTIARA",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-04-27 00:01:03",-6.104568,106.7764,IDJKT
Indonesia,5,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-09 06:46:40",-6.100483,106.8023,IDJKT
Indonesia,"KM TENAR JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-05-08 10:46:15",-6.093544,106.8012,IDJKT
Indonesia,"CELINE 08",JAKARTA,"2021-10-16 16:00:00",MARUNDA,,JAKARTA,8110370,Tanker,"2021-11-02 06:04:33",-6.096303,106.9303,IDJKT
Indonesia,"TANJUNG SARI PRIMA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-06-29 16:38:04",-5.823226,106.958,IDJKT
Indonesia,"PUTRA KENCANA VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-08 09:46:22",-6.09504,106.8027,IDJKT
Indonesia,"ARTATMINA TAMA 11",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 10:39:34",-6.098862,106.8015,IDJKT
Indonesia,"KM NAGA 168",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 20:52:31",-6.104358,106.7769,IDJKT
Indonesia,"KM TEGUH ARINDO",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-23 07:38:15",-6.099152,106.8018,IDJKT
Indonesia,"KM.SUMAN JAYA P VIII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-22 09:19:30",-6.093335,106.8006,IDJKT
Indonesia,"KM KAKAP MERAH IX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-23 05:47:25",-6.103085,106.7779,IDJKT
Indonesia,"KM TWINDO 28",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 00:41:40",-6.095177,106.8014,IDJKT
Indonesia,MJP,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 02:43:04",-6.097752,106.8036,IDJKT
Indonesia,"KM HARAPAN JAYA IV",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-20 19:14:18",-6.097678,106.803,IDJKT
Indonesia,"TB. MAJUAN 1",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-04-22 07:43:44",-6.084074,106.8652,
Indonesia,8,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-22 17:18:06",-6.096745,106.8021,IDJKT
Indonesia,"KM TWINDO 288",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-19 23:51:47",-6.09598,106.8013,IDJKT
Indonesia,50,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-15 17:43:44",-6.097742,106.8031,IDJKT
Indonesia,"BTG PUTRA MANDIRI V",,"2022-12-31 00:00:00",,,JAKARTA,0,Fishing,"2022-10-23 21:50:59",-6.101278,106.8029,IDJKT
Indonesia,"KM TWINDO 78",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-19 23:22:51",-6.096053,106.8014,IDJKT
Indonesia,"PRIMA SUKSES 2",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-15 22:16:02",-6.104681,106.7773,IDJKT
Indonesia,"KM. DAMASHA 7",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 09:07:57",-6.099292,106.8039,IDJKT
Indonesia,"KM JIMMY WIJAYA 24",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-07 06:23:48",-6.097067,106.8035,IDJKT
Indonesia,"SPOB R.JOHAN III",,,"No data (CLASS B transponder)",,JAKARTA,0,Tanker,"2022-04-01 07:54:05",-6.10861,106.8767,IDJKT
Indonesia,"ANUGRAH MINA PERKASA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-24 10:42:12",-6.104317,106.7766,IDJKT
Indonesia,"TB SLS 01",,"2023-01-01 01:01:00","No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-15 22:29:32",-6.103923,106.9192,IDJKT
Indonesia,"PERMATA INDAH II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 19:52:00",-6.077062,106.8021,IDJKT
Indonesia,"HASIL MELIMPAH II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-14 00:55:08",-6.102201,106.8026,IDJKT
Indonesia,"KM JIMMY WIJAYA 7",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-08 08:41:59",-6.097067,106.8033,IDJKT
Indonesia,UNIONABADI,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-13 04:25:25",-6.100471,106.8024,IDJKT
Indonesia,"JIMMY WIJAYA 16",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-03 23:38:39",-6.097408,106.8029,IDJKT
Indonesia,"TB.KATELIA V","CAMAR MARINE TERMINA","2021-12-11 16:10:00",PRIOK,,JAKARTA,9207364,Tug,"2021-12-13 03:54:40",-6.108598,106.8766,IDJKT
Indonesia,"KM HORISON",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-08 13:51:49",-6.094568,106.803,IDJKT
Indonesia,"CAHAYA MUTIARA 8A",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-09 23:19:52",-6.104333,106.7765,IDJKT
Indonesia,"KM MAULANA XI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-23 00:57:25",-6.099933,106.8012,IDJKT
Indonesia,"MAHKOTA MAKIN JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-07 00:06:00",-6.104203,106.777,IDJKT
Indonesia,"TUNA INDO PRIMA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-07 12:56:49",-6.076945,106.7994,IDJKT
Indonesia,4,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-04-01 17:10:44",-6.097742,106.8032,IDJKT
Indonesia,"KM MARCEL JAYA 12",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-31 15:36:01",-6.096563,106.801,IDJKT
Indonesia,"KM ANUGERAH LAUT II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-29 15:20:28",-6.095115,106.8026,IDJKT
Indonesia,"JIMMI WIJAYA 10",,,"No data (CLASS B transponder)",,JAKARTA,0,,"2022-10-20 00:53:11",-6.097088,106.8032,IDJKT
Indonesia,"KM.MSJ 58",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-26 22:13:35",-6.099997,106.803,IDJKT
Indonesia,"NAGA JAYA III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-14 21:39:47",-6.0965,106.8025,IDJKT
Indonesia,"HASIL LAUT 30",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-18 23:31:09",-6.080618,106.7933,IDJKT
Indonesia,"JIMMY WIJAYA 33",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-12 18:11:23",-6.097375,106.8031,IDJKT
Indonesia,"KM JW 39",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-16 01:51:58",-6.097062,106.8033,IDJKT
Indonesia,"PULAU MAS",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 12:53:47",-6.09425,106.7991,IDJKT
Indonesia,"STAR FISH",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-03-03 05:03:05",-6.683143,108.6386,IDJKT
Indonesia,"LADY FORTUNA 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-04 19:52:40",-6.097967,106.8029,IDJKT
Indonesia,"INDAH SURYA KENCANA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-03 12:40:49",-6.104253,106.7766,IDJKT
Indonesia,MERAK,BITUNG,"2019-07-27 13:00:00",BITUNG,,JAKARTA,8997883,"Special Craft","2021-11-15 07:04:04",-6.10404,106.79,IDJKT
Indonesia,"ADRI LII",,"1900-01-01 00:00:00",,,JAKARTA,0,"Special Craft","2022-11-17 03:19:25",-6.109537,106.8783,IDJKT
Indonesia,"KM OCEAN JAYA 99",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 08:21:21",-6.102602,106.7773,IDJKT
Indonesia,POLLUX,JAKARTA,"2022-11-24 09:04:00",,,JAKARTA,0,Fishing,"2022-11-24 03:11:13",-6.106548,106.8874,IDJKT
Indonesia,BAJO,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-09 08:55:51",-6.098685,106.794,IDJKT
Indonesia,"CHARLY WIJAYA TUNA 2",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-28 08:07:01",-6.097128,106.8034,IDJKT
Indonesia,"TB EAGLE 01",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-25 12:53:26",-6.103404,106.9535,IDJKT
Indonesia,"LANCAR JAYA SANTOSA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-03-02 09:04:51",-6.100517,106.8022,IDJKT
Indonesia,"KM LAUT JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-08 15:07:22",-6.099645,106.8011,IDJKT
Indonesia,"PKJ 88",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 12:53:46",-6.100227,106.8022,IDJKT
Indonesia,016487,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-01 08:27:23",-6.104255,106.7768,IDJKT
Indonesia,MITRAPRIMASAMUDERAI,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-23 10:02:10",-6.101083,106.8023,IDJKT
Indonesia,"KM BINTANGSEJAHTERA8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-17 15:17:53",-6.104305,106.7765,IDJKT
Indonesia,"KM.REVALINA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 15:45:00",-6.090737,106.9299,IDJKT
Indonesia,"KM AGUNG MAKMUR XXII",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-20 22:25:10",-6.099192,106.8019,IDJKT
Indonesia,"SARI ETEKA JAYA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-22 02:46:54",-6.07569,106.8113,IDJKT
Indonesia,"KM. SETIA JAYA A",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-01 16:37:07",-6.094552,106.803,IDJKT
Indonesia,"SURYA JAYA INDAH 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-02 12:49:39",-6.102612,106.7772,IDJKT
Indonesia,"KM REMAJA ABADI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-03 02:42:10",-6.104138,106.7767,IDJKT
Indonesia,"SAHABAT SEJATI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-21 11:22:56",-6.072147,106.7615,IDJKT
Indonesia,AGRAJAYA333,,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2022-11-12 03:57:15",-6.094578,106.803,IDJKT
Indonesia,ERASAMUDRA5,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-23 13:53:49",-6.101042,106.8037,IDJKT
Indonesia,"BAHARI SEJATI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-02 11:38:08",-6.100495,106.8021,IDJKT
Indonesia,"ELANG SEPAKAT BARU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 00:30:44",-6.098853,106.8009,IDJKT
Indonesia,"KM NUSANTARA JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-03 04:53:46",-6.082157,106.7913,IDJKT
Indonesia,"KLM INTAN AMELIA",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-23 04:08:02",-6.12485,106.8094,IDJKT
Indonesia,"KLM BUNGA SENTOSA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-11-23 05:43:09",-6.122702,106.8088,IDJKT
Indonesia,"KLM BINTANGSAMUDRA05",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-11-20 22:22:40",-6.106817,106.8093,IDJKT
Indonesia,"BARUNA JAYA MAKMUR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-29 01:24:05",-6.090732,106.8021,IDJKT
Indonesia,"KM PMJ 88",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-25 05:43:13",-6.097115,106.8033,IDJKT
Indonesia,"KM MEKAR SEJATI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-09 18:05:09",-6.099277,106.8018,IDJKT
Indonesia,"DONGGALA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-16 21:17:18",-6.104107,106.7768,IDJKT
Indonesia,"KM.ANDIKA BAHARI 01",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-27 15:34:21",-6.104282,106.7766,IDJKT
Indonesia,"HARAPAN MAKMUR III",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-31 09:41:58",-6.100465,106.8023,IDJKT
Indonesia,"KM.MEKAR KENCANA 99",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-27 11:45:07",-6.082462,106.801,IDJKT
Indonesia,"BATAM JAYA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-18 15:50:08",-6.096692,106.8025,IDJKT
Indonesia,"KM MULIA 268",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-31 19:39:21",-6.094515,106.803,IDJKT
Indonesia,"TT MALOEKOE",,,"No data (CLASS B transponder)",,JAKARTA,0,Other,"2022-11-14 04:02:40",-6.085707,106.9569,IDJKT
Indonesia,"TEGUH HARAPAN I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-06 22:25:49",-6.094412,106.8,IDJKT
Indonesia,"KM HARMONI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-02-16 09:09:14",-6.094728,106.7987,IDJKT
Indonesia,CH,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 13:39:18",-6.091467,106.8024,IDJKT
Indonesia,"HASIL MELIMPAH 18",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-10 13:33:48",-6.0983,106.8034,IDJKT
Indonesia,"SUN STAR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-23 20:18:59",-6.099435,106.8012,IDJKT
Indonesia,"KM UNITED XIX",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-01-19 06:08:01",-6.102083,106.8029,IDJKT
Indonesia,"KM SAMUDRA HINDIA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-21 03:43:56",-6.10092,106.8041,IDJKT
Indonesia,"GARUDA JAYA V",SHENZHEN,,"No data (CLASS B transponder)",,JAKARTA,0,Unspecified,"2022-10-19 14:48:14",-6.098992,106.8024,IDJKT
Indonesia,"SAGAM BERKA",,,"No data (CLASS B transponder)",,JAKARTA,0,"Pleasure Craft","2022-10-04 12:53:17",-6.116315,106.8079,IDJKT
Indonesia,"TRIJAYA 28",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-18 02:32:42",-6.095127,106.8031,IDJKT
Indonesia,"KM BINTANG NUSANTARA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-15 00:32:18",-6.09644,106.8033,IDJKT
Indonesia,"HARAPAN J PERKASA VI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-15 13:16:26",-6.100646,106.8022,IDJKT
Indonesia,GEOSAT,,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2022-10-14 08:36:21",-6.16603,106.8417,IDJKT
Indonesia,"HASIL LAUT 62",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-09 16:47:56",-6.097153,106.8005,IDJKT
Indonesia,"KM JANGKAR MAS 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-10 16:25:07",-6.104118,106.7766,IDJKT
Indonesia,"SUMBER HARTA MINA.01",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-10 20:05:28",-6.104177,106.7769,IDJKT
Indonesia,"SETIA DARMA ABADI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-08 09:16:34",-6.094128,106.8031,IDJKT
Indonesia,"KM SINAR JIMI II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-10 20:04:09",-6.104177,106.777,IDJKT
Indonesia,"KM MAKMUR SENTOSA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-24 23:57:54",-6.099898,106.8021,IDJKT
Indonesia,"KM SUMBER SEJATI",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-02 15:46:51",-6.104293,106.7767,IDJKT
Indonesia,TB.WARTECH,,"2021-03-07 13:52:00",,,JAKARTA,0,Cargo,"2021-12-22 07:55:48",-6.097032,106.8796,IDJKT
Indonesia,"MAKMUR JAYA ABADI I",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-05 02:41:36",-6.104152,106.7766,IDJKT
Indonesia,"WRPSTIMOR 01",,,"No data (CLASS B transponder)",,JAKARTA,0,"High Speed Craft","2022-01-02 04:16:42",-6.098622,106.8009,IDJKT
Indonesia,"KM VARIA FORTUNA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-05 06:30:44",-6.099518,106.8009,IDJKT
Indonesia,"KN SUAR 08",,"1900-01-01 00:00:00",,,JAKARTA,0,Other,"2022-06-23 01:03:00",-6.113946,106.8711,IDJKT
Indonesia,"DAMAI SELATAN",,"2021-12-24 08:00:00","M.ANGKE IDN",,JAKARTA,9053969,Tanker,"2021-07-27 00:08:58",-6.121348,106.8846,IDJKT
Indonesia,"BINTANG MARS MAKMUR",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-10-01 13:56:24",-6.10409,106.7766,IDJKT
Indonesia,"TEGUH SAMUDERA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-01-22 18:18:46",-6.098727,106.8032,IDJKT
Indonesia,"KLM.BERKAT KURNIA IL",,,"No data (CLASS B transponder)",,JAKARTA,0,Cargo,"2022-09-28 07:04:02",-6.103295,106.7793,IDJKT
Indonesia,"MITRA JAYA BERSAMA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-07 03:33:54",-6.104593,106.799,IDJKT
Indonesia,"MAULANA 17",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-01-16 00:59:16",-6.093045,106.8009,IDJKT
Indonesia,"PANDU JAYA PERKASA 3",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2022-09-21 11:27:52",-5.984663,106.8697,
Indonesia,"ARLINE 02",JAKARTA,"2022-11-30 11:30:00",TGPRIOK,,JAKARTA,0,Tanker,"2022-11-06 04:51:47",-6.086228,106.9322,IDJKT
Indonesia,"KM ARTA MINA JAYA II",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-12 20:34:24",-6.098999,106.8014,IDJKT
Indonesia,"KM MAJU JAYA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-15 11:53:08",-6.102531,106.7772,IDJKT
Indonesia,SH,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-11-20 01:08:43",-6.10143,106.8023,IDJKT
Indonesia,"TB SEROJA STAR 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Tug,"2021-08-30 10:15:19",-6.094875,106.9563,IDJKT
Indonesia,"KM KARYA NUSANTARA",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-09-10 04:05:47",-6.102635,106.7774,IDJKT
Indonesia,"KM.HARAPAN JAYA MAJU",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-13 12:50:08",-6.097788,106.8031,IDJKT
Indonesia,"BARUNA JAYA II",JAKARTA,"2021-06-22 08:00:00",JAKARTA,,JAKARTA,8420048,"Special Craft","2021-04-22 03:20:47",-6.096577,106.8004,IDJKT
Indonesia,"ASIA POPEYE 07",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-29 01:34:53",-6.099872,106.8021,IDJKT
Indonesia,"KP 2004",,,"No data (CLASS B transponder)",,JAKARTA,0,"Special Craft","2021-12-26 05:20:48",-6.101853,106.9103,IDJKT
Indonesia,KM.BINTANG.MUTIARA.9,,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-12-23 03:16:08",-6.104353,106.7767,IDJKT
Indonesia,"JW 38",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-09 04:43:22",-6.097155,106.8032,IDJKT
Indonesia,"BERKAH MELIMPAH 8",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2021-08-19 09:30:39",-6.101683,106.8029,IDJKT
Indonesia,"BINTANG FORTUNA 1",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-21 22:34:12",-6.10204,106.7778,IDJKT
Indonesia,"KM SUMBER BUANA 35",,,"No data (CLASS B transponder)",,JAKARTA,0,Fishing,"2022-08-06 12:30:54",-6.099585,106.8013,IDJKT
Indonesia,"ROYAL TB 5",,,"No data (CLASS B transponder)",,"JAKARTA ANCH",0,Tug,"2021-10-24 16:38:34",-6.066833,106.9493,
